idx,split,target_type,attractors,target_num,condition,subject_word,target_word,base_sentence,good,bad,tok_len
2088,train,noun,0,pl,target_noun_num_pl_att0_sg,monitors,monitors,Nobody spotted some,Nobody spotted some monitors,Nobody spotted this monitor,4
2089,train,noun,0,sg,target_noun_num_sg_att0_pl,bat,bat,We hunted this,We hunted this bat,We hunted some bats,4
2090,train,noun,0,pl,target_noun_num_pl_att0_sg,birds,birds,He studied those,He studied those birds,He studied this bird,4
2091,train,noun,0,sg,target_noun_num_sg_att0_pl,panda,panda,Nobody kept this,Nobody kept this panda,Nobody kept some pandas,4
2092,train,noun,0,sg,target_noun_num_sg_att0_pl,duck,duck,Nobody penned this,Nobody penned this duck,Nobody penned those ducks,4
2093,train,noun,0,pl,target_noun_num_pl_att0_sg,ducks,ducks,He named these,He named these ducks,He named that duck,4
2094,train,noun,0,pl,target_noun_num_pl_att0_sg,monitors,monitors,We walked those,We walked those monitors,We walked this monitor,4
2095,train,noun,0,sg,target_noun_num_sg_att0_pl,frog,frog,We watched that,We watched that frog,We watched those frogs,4
2096,train,noun,0,sg,target_noun_num_sg_att0_pl,pig,pig,Nobody hunted that,Nobody hunted that pig,Nobody hunted those pigs,4
2097,train,noun,0,sg,target_noun_num_sg_att0_pl,pig,pig,He penned this,He penned this pig,He penned these pigs,4
2098,train,noun,0,sg,target_noun_num_sg_att0_pl,panda,panda,We kept this,We kept this panda,We kept some pandas,4
2099,train,noun,0,sg,target_noun_num_sg_att0_pl,pig,pig,We hunted that,We hunted that pig,We hunted those pigs,4
2100,train,noun,0,pl,target_noun_num_pl_att0_sg,bats,bats,We carried those,We carried those bats,We carried this bat,4
2101,train,noun,0,pl,target_noun_num_pl_att0_sg,birds,birds,Nobody carried some,Nobody carried some birds,Nobody carried this bird,4
2102,train,noun,0,pl,target_noun_num_pl_att0_sg,pandas,pandas,Nobody penned some,Nobody penned some pandas,Nobody penned this panda,4
2103,train,noun,0,sg,target_noun_num_sg_att0_pl,bat,bat,Nobody walked that,Nobody walked that bat,Nobody walked these bats,4
2104,train,noun,0,pl,target_noun_num_pl_att0_sg,bats,bats,He adopted some,He adopted some bats,He adopted this bat,4
2105,train,noun,0,pl,target_noun_num_pl_att0_sg,frogs,frogs,Nobody caught these,Nobody caught these frogs,Nobody caught this frog,4
2106,train,noun,0,pl,target_noun_num_pl_att0_sg,pigs,pigs,Nobody walked some,Nobody walked some pigs,Nobody walked this pig,4
2107,train,noun,0,sg,target_noun_num_sg_att0_pl,frog,frog,He studied this,He studied this frog,He studied some frogs,4
2108,train,noun,0,pl,target_noun_num_pl_att0_sg,monitors,monitors,Everyone carried some,Everyone carried some monitors,Everyone carried that monitor,4
2109,train,noun,0,pl,target_noun_num_pl_att0_sg,ducks,ducks,Everyone studied these,Everyone studied these ducks,Everyone studied that duck,4
2110,train,noun,0,pl,target_noun_num_pl_att0_sg,monitors,monitors,He watched some,He watched some monitors,He watched that monitor,4
2111,train,noun,0,pl,target_noun_num_pl_att0_sg,pandas,pandas,We caught some,We caught some pandas,We caught that panda,4
2112,train,noun,0,sg,target_noun_num_sg_att0_pl,monitor,monitor,Nobody caught this,Nobody caught this monitor,Nobody caught those monitors,4
2113,train,noun,0,pl,target_noun_num_pl_att0_sg,birds,birds,Everyone caught some,Everyone caught some birds,Everyone caught this bird,4
2114,train,noun,0,pl,target_noun_num_pl_att0_sg,monitors,monitors,We studied those,We studied those monitors,We studied that monitor,4
2115,train,noun,0,pl,target_noun_num_pl_att0_sg,frogs,frogs,Everyone named some,Everyone named some frogs,Everyone named this frog,4
2116,train,noun,0,pl,target_noun_num_pl_att0_sg,pandas,pandas,Everyone followed those,Everyone followed those pandas,Everyone followed that panda,4
2117,train,noun,0,sg,target_noun_num_sg_att0_pl,duck,duck,Nobody studied that,Nobody studied that duck,Nobody studied these ducks,4
2118,train,noun,0,sg,target_noun_num_sg_att0_pl,monitor,monitor,He named this,He named this monitor,He named these monitors,4
2119,train,noun,0,sg,target_noun_num_sg_att0_pl,monitor,monitor,Everyone walked this,Everyone walked this monitor,Everyone walked those monitors,4
2120,train,noun,0,pl,target_noun_num_pl_att0_sg,ducks,ducks,Everyone followed some,Everyone followed some ducks,Everyone followed this duck,4
2121,train,noun,0,sg,target_noun_num_sg_att0_pl,bat,bat,Nobody studied this,Nobody studied this bat,Nobody studied these bats,4
2122,train,noun,0,pl,target_noun_num_pl_att0_sg,monitors,monitors,Everyone named these,Everyone named these monitors,Everyone named this monitor,4
2123,train,noun,0,sg,target_noun_num_sg_att0_pl,bat,bat,Nobody penned that,Nobody penned that bat,Nobody penned those bats,4
2124,train,noun,0,sg,target_noun_num_sg_att0_pl,frog,frog,He penned that,He penned that frog,He penned these frogs,4
2125,train,noun,0,pl,target_noun_num_pl_att0_sg,ducks,ducks,Nobody carried those,Nobody carried those ducks,Nobody carried that duck,4
2126,train,noun,0,pl,target_noun_num_pl_att0_sg,ducks,ducks,We named these,We named these ducks,We named that duck,4
2127,train,noun,0,sg,target_noun_num_sg_att0_pl,duck,duck,We followed this,We followed this duck,We followed some ducks,4
2128,train,noun,0,sg,target_noun_num_sg_att0_pl,bat,bat,We adopted this,We adopted this bat,We adopted some bats,4
2129,train,noun,0,pl,target_noun_num_pl_att0_sg,ducks,ducks,Nobody penned those,Nobody penned those ducks,Nobody penned this duck,4
2130,train,noun,0,sg,target_noun_num_sg_att0_pl,monitor,monitor,Everyone hunted that,Everyone hunted that monitor,Everyone hunted these monitors,4
2131,train,noun,0,sg,target_noun_num_sg_att0_pl,bird,bird,We followed that,We followed that bird,We followed these birds,4
2132,train,noun,0,pl,target_noun_num_pl_att0_sg,birds,birds,Nobody studied those,Nobody studied those birds,Nobody studied this bird,4
2133,train,noun,0,pl,target_noun_num_pl_att0_sg,bats,bats,We watched those,We watched those bats,We watched this bat,4
2134,train,noun,0,pl,target_noun_num_pl_att0_sg,birds,birds,Nobody held those,Nobody held those birds,Nobody held that bird,4
2135,train,noun,0,sg,target_noun_num_sg_att0_pl,duck,duck,Nobody caught that,Nobody caught that duck,Nobody caught those ducks,4
2136,train,noun,0,sg,target_noun_num_sg_att0_pl,pig,pig,Everyone followed this,Everyone followed this pig,Everyone followed those pigs,4
2137,train,noun,0,sg,target_noun_num_sg_att0_pl,frog,frog,Everyone followed that,Everyone followed that frog,Everyone followed those frogs,4
2138,train,noun,0,sg,target_noun_num_sg_att0_pl,panda,panda,We adopted that,We adopted that panda,We adopted these pandas,4
2139,train,noun,0,pl,target_noun_num_pl_att0_sg,bats,bats,He named some,He named some bats,He named that bat,4
2140,train,noun,0,sg,target_noun_num_sg_att0_pl,monitor,monitor,Nobody spotted this,Nobody spotted this monitor,Nobody spotted some monitors,4
2141,train,noun,0,sg,target_noun_num_sg_att0_pl,duck,duck,He caught that,He caught that duck,He caught those ducks,4
2142,train,noun,0,sg,target_noun_num_sg_att0_pl,monitor,monitor,He hunted that,He hunted that monitor,He hunted these monitors,4
2143,train,noun,0,sg,target_noun_num_sg_att0_pl,monitor,monitor,He spotted this,He spotted this monitor,He spotted some monitors,4
2144,train,noun,0,pl,target_noun_num_pl_att0_sg,monitors,monitors,Everyone walked those,Everyone walked those monitors,Everyone walked this monitor,4
2145,train,noun,0,sg,target_noun_num_sg_att0_pl,panda,panda,Everyone carried this,Everyone carried this panda,Everyone carried these pandas,4
2146,train,noun,0,sg,target_noun_num_sg_att0_pl,pig,pig,We carried that,We carried that pig,We carried these pigs,4
2147,train,noun,0,pl,target_noun_num_pl_att0_sg,pigs,pigs,We studied some,We studied some pigs,We studied that pig,4
2148,train,noun,0,sg,target_noun_num_sg_att0_pl,bird,bird,Nobody adopted this,Nobody adopted this bird,Nobody adopted these birds,4
2149,train,noun,0,sg,target_noun_num_sg_att0_pl,bird,bird,Everyone caught this,Everyone caught this bird,Everyone caught some birds,4
2150,train,noun,0,pl,target_noun_num_pl_att0_sg,frogs,frogs,We kept these,We kept these frogs,We kept that frog,4
2151,train,noun,0,pl,target_noun_num_pl_att0_sg,frogs,frogs,He adopted those,He adopted those frogs,He adopted this frog,4
2152,train,noun,0,sg,target_noun_num_sg_att0_pl,bird,bird,Nobody followed that,Nobody followed that bird,Nobody followed these birds,4
2153,train,noun,0,pl,target_noun_num_pl_att0_sg,pigs,pigs,He penned these,He penned these pigs,He penned this pig,4
2154,train,noun,0,pl,target_noun_num_pl_att0_sg,birds,birds,Nobody adopted these,Nobody adopted these birds,Nobody adopted this bird,4
2155,train,noun,0,pl,target_noun_num_pl_att0_sg,pandas,pandas,He hunted those,He hunted those pandas,He hunted this panda,4
2156,train,noun,0,sg,target_noun_num_sg_att0_pl,bird,bird,Everyone adopted this,Everyone adopted this bird,Everyone adopted these birds,4
2157,train,noun,0,sg,target_noun_num_sg_att0_pl,frog,frog,He named this,He named this frog,He named some frogs,4
2158,train,noun,0,pl,target_noun_num_pl_att0_sg,birds,birds,Everyone carried some,Everyone carried some birds,Everyone carried this bird,4
2159,train,noun,0,sg,target_noun_num_sg_att0_pl,panda,panda,Nobody penned this,Nobody penned this panda,Nobody penned some pandas,4
2160,train,noun,0,sg,target_noun_num_sg_att0_pl,frog,frog,We studied this,We studied this frog,We studied some frogs,4
2161,train,noun,0,pl,target_noun_num_pl_att0_sg,birds,birds,Nobody caught some,Nobody caught some birds,Nobody caught this bird,4
2162,train,noun,0,pl,target_noun_num_pl_att0_sg,birds,birds,Everyone studied those,Everyone studied those birds,Everyone studied this bird,4
2163,train,noun,0,sg,target_noun_num_sg_att0_pl,monitor,monitor,Everyone penned this,Everyone penned this monitor,Everyone penned some monitors,4
2164,train,noun,0,sg,target_noun_num_sg_att0_pl,bat,bat,Nobody named that,Nobody named that bat,Nobody named some bats,4
2165,train,noun,0,pl,target_noun_num_pl_att0_sg,frogs,frogs,Nobody adopted those,Nobody adopted those frogs,Nobody adopted this frog,4
2166,train,noun,0,pl,target_noun_num_pl_att0_sg,birds,birds,We penned some,We penned some birds,We penned that bird,4
2167,train,noun,0,sg,target_noun_num_sg_att0_pl,monitor,monitor,He kept that,He kept that monitor,He kept those monitors,4
2168,train,noun,0,pl,target_noun_num_pl_att0_sg,bats,bats,He studied these,He studied these bats,He studied this bat,4
2169,train,noun,0,pl,target_noun_num_pl_att0_sg,birds,birds,We carried some,We carried some birds,We carried this bird,4
2170,train,noun,0,pl,target_noun_num_pl_att0_sg,bats,bats,Nobody named some,Nobody named some bats,Nobody named that bat,4
2171,train,noun,0,sg,target_noun_num_sg_att0_pl,panda,panda,Nobody carried this,Nobody carried this panda,Nobody carried these pandas,4
2172,train,noun,0,pl,target_noun_num_pl_att0_sg,pandas,pandas,We hunted those,We hunted those pandas,We hunted this panda,4
2173,train,noun,0,sg,target_noun_num_sg_att0_pl,duck,duck,He named that,He named that duck,He named these ducks,4
2174,train,noun,0,pl,target_noun_num_pl_att0_sg,frogs,frogs,Nobody kept these,Nobody kept these frogs,Nobody kept that frog,4
2175,train,noun,0,pl,target_noun_num_pl_att0_sg,bats,bats,He spotted those,He spotted those bats,He spotted that bat,4
2176,train,noun,0,sg,target_noun_num_sg_att0_pl,frog,frog,Everyone adopted this,Everyone adopted this frog,Everyone adopted those frogs,4
2177,train,noun,0,pl,target_noun_num_pl_att0_sg,pandas,pandas,Nobody caught some,Nobody caught some pandas,Nobody caught that panda,4
2178,train,noun,0,pl,target_noun_num_pl_att0_sg,pigs,pigs,He hunted those,He hunted those pigs,He hunted that pig,4
2179,train,noun,0,sg,target_noun_num_sg_att0_pl,bat,bat,Everyone followed that,Everyone followed that bat,Everyone followed some bats,4
2180,train,noun,0,sg,target_noun_num_sg_att0_pl,duck,duck,Everyone caught that,Everyone caught that duck,Everyone caught those ducks,4
