idx,split,target_type,attractors,condition,subject_word_sg,subject_word_pl,target_word_sg,target_word_pl,base_sentence_sg,base_sentence_pl,good_singular,bad_singular,good_plural,bad_plural,tok_len_sg,tok_len_pl
1629,test,verb,2,target_verb_att2_opp,[wug],[wugs],stays,stay,The [wug] by the fences above the rocks,The [wugs] by the fence above the rock,The [wug] by the fences above the rocks stays,The [wug] by the fences above the rocks stay,The [wugs] by the fence above the rock stay,The [wugs] by the fence above the rock stays,12,12
1630,test,verb,2,target_verb_att2_opp,[wug],[wugs],lifts,lift,The [wug] beneath the buckets between the milestones,The [wugs] beneath the bucket between the milestone,The [wug] beneath the buckets between the milestones lifts,The [wug] beneath the buckets between the milestones lift,The [wugs] beneath the bucket between the milestone lift,The [wugs] beneath the bucket between the milestone lifts,12,12
1631,test,verb,2,target_verb_att2_opp,[wug],[wugs],settles,settle,The [wug] atop the nests outside the buckets,The [wugs] atop the nest outside the bucket,The [wug] atop the nests outside the buckets settles,The [wug] atop the nests outside the buckets settle,The [wugs] atop the nest outside the bucket settle,The [wugs] atop the nest outside the bucket settles,12,12
1632,test,verb,2,target_verb_att2_opp,[wug],[wugs],gathers,gather,The [wug] above the nails beneath the screws,The [wugs] above the nail beneath the screw,The [wug] above the nails beneath the screws gathers,The [wug] above the nails beneath the screws gather,The [wugs] above the nail beneath the screw gather,The [wugs] above the nail beneath the screw gathers,12,12
1633,test,verb,2,target_verb_att2_opp,[wug],[wugs],remains,remain,The [wug] under the pots by the jars,The [wugs] under the pot by the jar,The [wug] under the pots by the jars remains,The [wug] under the pots by the jars remain,The [wugs] under the pot by the jar remain,The [wugs] under the pot by the jar remains,12,12
1634,test,verb,2,target_verb_att2_opp,[wug],[wugs],mounts,mount,The [wug] by the benches above the windows,The [wugs] by the bench above the window,The [wug] by the benches above the windows mounts,The [wug] by the benches above the windows mount,The [wugs] by the bench above the window mount,The [wugs] by the bench above the window mounts,12,12
1635,test,verb,2,target_verb_att2_opp,[wug],[wugs],lifts,lift,The [wug] atop the rocks outside the sheds,The [wugs] atop the rock outside the shed,The [wug] atop the rocks outside the sheds lifts,The [wug] atop the rocks outside the sheds lift,The [wugs] atop the rock outside the shed lift,The [wugs] atop the rock outside the shed lifts,12,12
1636,test,verb,2,target_verb_att2_opp,[wug],[wugs],taps,tap,The [wug] beneath the desks between the mirrors,The [wugs] beneath the desk between the mirror,The [wug] beneath the desks between the mirrors taps,The [wug] beneath the desks between the mirrors tap,The [wugs] beneath the desk between the mirror tap,The [wugs] beneath the desk between the mirror taps,12,12
1637,test,verb,2,target_verb_att2_opp,[wug],[wugs],dives,dive,The [wug] under the banks by the trenches,The [wugs] under the bank by the trench,The [wug] under the banks by the trenches dives,The [wug] under the banks by the trenches dive,The [wugs] under the bank by the trench dive,The [wugs] under the bank by the trench dives,12,12
1638,test,verb,2,target_verb_att2_opp,[wug],[wugs],walks,walk,The [wug] under the windows by the desks,The [wugs] under the window by the desk,The [wug] under the windows by the desks walks,The [wug] under the windows by the desks walk,The [wugs] under the window by the desk walk,The [wugs] under the window by the desk walks,12,12
1639,test,verb,2,target_verb_att2_opp,[wug],[wugs],lifts,lift,The [wug] under the cabins by the tents,The [wugs] under the cabin by the tent,The [wug] under the cabins by the tents lifts,The [wug] under the cabins by the tents lift,The [wugs] under the cabin by the tent lift,The [wugs] under the cabin by the tent lifts,12,12
1640,test,verb,2,target_verb_att2_opp,[wug],[wugs],raises,raise,The [wug] behind the banks past the trenches,The [wugs] behind the bank past the trench,The [wug] behind the banks past the trenches raises,The [wug] behind the banks past the trenches raise,The [wugs] behind the bank past the trench raise,The [wugs] behind the bank past the trench raises,12,12
1641,test,verb,2,target_verb_att2_opp,[wug],[wugs],remains,remain,The [wug] beneath the desks between the mirrors,The [wugs] beneath the desk between the mirror,The [wug] beneath the desks between the mirrors remains,The [wug] beneath the desks between the mirrors remain,The [wugs] beneath the desk between the mirror remain,The [wugs] beneath the desk between the mirror remains,12,12
1642,test,verb,2,target_verb_att2_opp,[wug],[wugs],stays,stay,The [wug] between the cars atop the walls,The [wugs] between the car atop the wall,The [wug] between the cars atop the walls stays,The [wug] between the cars atop the walls stay,The [wugs] between the car atop the wall stay,The [wugs] between the car atop the wall stays,12,12
1643,test,verb,2,target_verb_att2_opp,[wug],[wugs],works,work,The [wug] atop the walls outside the tables,The [wugs] atop the wall outside the table,The [wug] atop the walls outside the tables works,The [wug] atop the walls outside the tables work,The [wugs] atop the wall outside the table work,The [wugs] atop the wall outside the table works,12,12
1644,test,verb,2,target_verb_att2_opp,[wug],[wugs],orbits,orbit,The [wug] outside the windows behind the desks,The [wugs] outside the window behind the desk,The [wug] outside the windows behind the desks orbits,The [wug] outside the windows behind the desks orbit,The [wugs] outside the window behind the desk orbit,The [wugs] outside the window behind the desk orbits,12,12
1645,test,verb,2,target_verb_att2_opp,[wug],[wugs],wheels,wheel,The [wug] atop the rocks outside the sheds,The [wugs] atop the rock outside the shed,The [wug] atop the rocks outside the sheds wheels,The [wug] atop the rocks outside the sheds wheel,The [wugs] atop the rock outside the shed wheel,The [wugs] atop the rock outside the shed wheels,12,12
1646,test,verb,2,target_verb_att2_opp,[wug],[wugs],coils,coil,The [wug] under the logs by the towers,The [wugs] under the log by the tower,The [wug] under the logs by the towers coils,The [wug] under the logs by the towers coil,The [wugs] under the log by the tower coil,The [wugs] under the log by the tower coils,12,12
1647,test,verb,2,target_verb_att2_opp,[wug],[wugs],twists,twist,The [wug] above the cabins beneath the tents,The [wugs] above the cabin beneath the tent,The [wug] above the cabins beneath the tents twists,The [wug] above the cabins beneath the tents twist,The [wugs] above the cabin beneath the tent twist,The [wugs] above the cabin beneath the tent twists,12,12
1648,test,verb,2,target_verb_att2_opp,[wug],[wugs],jumps,jump,The [wug] beneath the walls between the tables,The [wugs] beneath the wall between the table,The [wug] beneath the walls between the tables jumps,The [wug] beneath the walls between the tables jump,The [wugs] beneath the wall between the table jump,The [wugs] beneath the wall between the table jumps,12,12
1649,test,verb,2,target_verb_att2_opp,[wug],[wugs],sails,sail,The [wug] under the ropes by the chains,The [wugs] under the rope by the chain,The [wug] under the ropes by the chains sails,The [wug] under the ropes by the chains sail,The [wugs] under the rope by the chain sail,The [wugs] under the rope by the chain sails,12,12
1650,test,verb,2,target_verb_att2_opp,[wug],[wugs],strides,stride,The [wug] atop the benches outside the windows,The [wugs] atop the bench outside the window,The [wug] atop the benches outside the windows strides,The [wug] atop the benches outside the windows stride,The [wugs] atop the bench outside the window stride,The [wugs] atop the bench outside the window strides,12,12
1651,test,verb,2,target_verb_att2_opp,[wug],[wugs],approaches,approach,The [wug] outside the tables behind the ponds,The [wugs] outside the table behind the pond,The [wug] outside the tables behind the ponds approaches,The [wug] outside the tables behind the ponds approach,The [wugs] outside the table behind the pond approach,The [wugs] outside the table behind the pond approaches,12,12
1652,test,verb,2,target_verb_att2_opp,[wug],[wugs],wheels,wheel,The [wug] under the milestones by the thresholds,The [wugs] under the milestone by the threshold,The [wug] under the milestones by the thresholds wheels,The [wug] under the milestones by the thresholds wheel,The [wugs] under the milestone by the threshold wheel,The [wugs] under the milestone by the threshold wheels,12,12
1653,test,verb,2,target_verb_att2_opp,[wug],[wugs],gathers,gather,The [wug] past the benches under the windows,The [wugs] past the bench under the window,The [wug] past the benches under the windows gathers,The [wug] past the benches under the windows gather,The [wugs] past the bench under the window gather,The [wugs] past the bench under the window gathers,12,12
1654,test,verb,2,target_verb_att2_opp,[wug],[wugs],nests,nest,The [wug] outside the cliffs behind the banks,The [wugs] outside the cliff behind the bank,The [wug] outside the cliffs behind the banks nests,The [wug] outside the cliffs behind the banks nest,The [wugs] outside the cliff behind the bank nest,The [wugs] outside the cliff behind the bank nests,12,12
1655,test,verb,2,target_verb_att2_opp,[wug],[wugs],lifts,lift,The [wug] by the bins above the beams,The [wugs] by the bin above the beam,The [wug] by the bins above the beams lifts,The [wug] by the bins above the beams lift,The [wugs] by the bin above the beam lift,The [wugs] by the bin above the beam lifts,12,12
1656,test,verb,2,target_verb_att2_opp,[wug],[wugs],climbs,climb,The [wug] above the panels beneath the boards,The [wugs] above the panel beneath the board,The [wug] above the panels beneath the boards climbs,The [wug] above the panels beneath the boards climb,The [wugs] above the panel beneath the board climb,The [wugs] above the panel beneath the board climbs,12,12
1657,test,verb,2,target_verb_att2_opp,[wug],[wugs],circles,circle,The [wug] by the sheds above the carts,The [wugs] by the shed above the cart,The [wug] by the sheds above the carts circles,The [wug] by the sheds above the carts circle,The [wugs] by the shed above the cart circle,The [wugs] by the shed above the cart circles,12,12
1658,test,verb,2,target_verb_att2_opp,[wug],[wugs],swims,swim,The [wug] by the thresholds above the drums,The [wugs] by the threshold above the drum,The [wug] by the thresholds above the drums swims,The [wug] by the thresholds above the drums swim,The [wugs] by the threshold above the drum swim,The [wugs] by the threshold above the drum swims,12,12
1659,test,verb,2,target_verb_att2_opp,[wug],[wugs],tunnels,tunnel,The [wug] atop the thresholds outside the drums,The [wugs] atop the threshold outside the drum,The [wug] atop the thresholds outside the drums tunnels,The [wug] atop the thresholds outside the drums tunnel,The [wugs] atop the threshold outside the drum tunnel,The [wugs] atop the threshold outside the drum tunnels,12,12
1660,test,verb,2,target_verb_att2_opp,[wug],[wugs],sails,sail,The [wug] between the tents atop the nests,The [wugs] between the tent atop the nest,The [wug] between the tents atop the nests sails,The [wug] between the tents atop the nests sail,The [wugs] between the tent atop the nest sail,The [wugs] between the tent atop the nest sails,12,12
