idx,split,target_type,attractors,target_num,condition,subject_word,target_word,base_sentence,good,bad,tok_len
712,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],rises,The [wug] past the ropes by the cords,The [wug] past the ropes by the cords rises,The [wug] past the ropes by the cords rise,12
713,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],drums,The [wug] outside the drums beside the racks,The [wug] outside the drums beside the racks drums,The [wug] outside the drums beside the racks drum,12
714,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],rises,The [wug] above the bushes around the drums,The [wug] above the bushes around the drums rises,The [wug] above the bushes around the drums rise,12
715,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],rises,The [wug] outside the ponds beside the bridges,The [wug] outside the ponds beside the bridges rises,The [wug] outside the ponds beside the bridges rise,12
716,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],circle,The [wugs] above the desk around the bush,The [wugs] above the desk around the bush circle,The [wugs] above the desk around the bush circles,12
717,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],lean,The [wugs] by the boiler above the pipe,The [wugs] by the boiler above the pipe lean,The [wugs] by the boiler above the pipe leans,12
718,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],drink,The [wugs] outside the valve beside the switch,The [wugs] outside the valve beside the switch drink,The [wugs] outside the valve beside the switch drinks,12
719,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],arrives,The [wug] above the windows around the desks,The [wug] above the windows around the desks arrives,The [wug] above the windows around the desks arrive,12
720,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],dives,The [wug] beside the dams past the jars,The [wug] beside the dams past the jars dives,The [wug] beside the dams past the jars dive,12
721,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],drum,The [wugs] past the rope by the cord,The [wugs] past the rope by the cord drum,The [wugs] past the rope by the cord drums,12
722,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],waits,The [wug] outside the drums beside the racks,The [wug] outside the drums beside the racks waits,The [wug] outside the drums beside the racks wait,12
723,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],arrives,The [wug] past the pens by the roots,The [wug] past the pens by the roots arrives,The [wug] past the pens by the roots arrive,12
724,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],circle,The [wugs] past the fence by the window,The [wugs] past the fence by the window circle,The [wugs] past the fence by the window circles,12
725,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],dive,The [wugs] by the cord above the strap,The [wugs] by the cord above the strap dive,The [wugs] by the cord above the strap dives,12
726,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],races,The [wug] beside the bridges past the fences,The [wug] beside the bridges past the fences races,The [wug] beside the bridges past the fences race,12
727,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],charges,The [wug] above the bridges around the fences,The [wug] above the bridges around the fences charges,The [wug] above the bridges around the fences charge,12
728,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],clear,The [wugs] around the boiler outside the pipe,The [wugs] around the boiler outside the pipe clear,The [wugs] around the boiler outside the pipe clears,12
729,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],stretches,The [wug] past the hinges by the boilers,The [wug] past the hinges by the boilers stretches,The [wug] past the hinges by the boilers stretch,12
730,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],rise,The [wugs] past the dam by the jar,The [wugs] past the dam by the jar rise,The [wugs] past the dam by the jar rises,12
731,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],drums,The [wug] above the ponds around the bridges,The [wug] above the ponds around the bridges drums,The [wug] above the ponds around the bridges drum,12
732,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],stretch,The [wugs] outside the rack beside the knob,The [wugs] outside the rack beside the knob stretch,The [wugs] outside the rack beside the knob stretches,12
733,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],drinks,The [wug] past the bushes by the drums,The [wug] past the bushes by the drums drinks,The [wug] past the bushes by the drums drink,12
734,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],drinks,The [wug] outside the ropes beside the cords,The [wug] outside the ropes beside the cords drinks,The [wug] outside the ropes beside the cords drink,12
735,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],sails,The [wug] by the ropes above the cords,The [wug] by the ropes above the cords sails,The [wug] by the ropes above the cords sail,12
736,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],feeds,The [wug] beside the bushes past the drums,The [wug] beside the bushes past the drums feeds,The [wug] beside the bushes past the drums feed,12
737,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],waits,The [wug] past the hinges by the boilers,The [wug] past the hinges by the boilers waits,The [wug] past the hinges by the boilers wait,12
738,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],plays,The [wug] beside the bushes past the drums,The [wug] beside the bushes past the drums plays,The [wug] beside the bushes past the drums play,12
739,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],lean,The [wugs] around the jar outside the table,The [wugs] around the jar outside the table lean,The [wugs] around the jar outside the table leans,12
740,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],stretch,The [wugs] outside the pen beside the root,The [wugs] outside the pen beside the root stretch,The [wugs] outside the pen beside the root stretches,12
741,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],drums,The [wug] past the pens by the roots,The [wug] past the pens by the roots drums,The [wug] past the pens by the roots drum,12
742,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],roots,The [wug] around the racks outside the knobs,The [wug] around the racks outside the knobs roots,The [wug] around the racks outside the knobs root,12
743,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],circles,The [wug] outside the boilers beside the pipes,The [wug] outside the boilers beside the pipes circles,The [wug] outside the boilers beside the pipes circle,12
744,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],play,The [wugs] by the fence above the window,The [wugs] by the fence above the window play,The [wugs] by the fence above the window plays,12
745,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],lifts,The [wug] outside the tables beside the ponds,The [wug] outside the tables beside the ponds lifts,The [wug] outside the tables beside the ponds lift,12
746,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],drums,The [wug] above the valves around the switches,The [wug] above the valves around the switches drums,The [wug] above the valves around the switches drum,12
747,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],stretch,The [wugs] outside the bridge beside the fence,The [wugs] outside the bridge beside the fence stretch,The [wugs] outside the bridge beside the fence stretches,12
748,test,verb,2,pl,target_verb_num_pl_att2_sg,[wugs],dive,The [wugs] by the strap above the heap,The [wugs] by the strap above the heap dive,The [wugs] by the strap above the heap dives,12
749,test,verb,2,sg,target_verb_num_sg_att2_pl,[wug],roots,The [wug] by the straps above the heaps,The [wug] by the straps above the heaps roots,The [wug] by the straps above the heaps root,12
750,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],race,The [wugs] beside the desk past the bush by the drum,The [wugs] beside the desk past the bush by the drum race,The [wugs] beside the desk past the bush by the drum races,15
751,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],rise,The [wugs] past the knob by the hinge above the boiler,The [wugs] past the knob by the hinge above the boiler rise,The [wugs] past the knob by the hinge above the boiler rises,15
752,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],drum,The [wugs] outside the pipe beside the valve past the switch,The [wugs] outside the pipe beside the valve past the switch drum,The [wugs] outside the pipe beside the valve past the switch drums,15
753,test,verb,3,sg,target_verb_num_sg_att3_pl,[wug],roots,The [wug] beside the dams past the jars by the tables,The [wug] beside the dams past the jars by the tables roots,The [wug] beside the dams past the jars by the tables root,15
754,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],dive,The [wugs] beside the rack past the knob by the hinge,The [wugs] beside the rack past the knob by the hinge dive,The [wugs] beside the rack past the knob by the hinge dives,15
755,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],lift,The [wugs] above the pipe around the valve outside the switch,The [wugs] above the pipe around the valve outside the switch lift,The [wugs] above the pipe around the valve outside the switch lifts,15
756,test,verb,3,sg,target_verb_num_sg_att3_pl,[wug],feeds,The [wug] by the knobs above the hinges around the boilers,The [wug] by the knobs above the hinges around the boilers feeds,The [wug] by the knobs above the hinges around the boilers feed,15
757,test,verb,3,sg,target_verb_num_sg_att3_pl,[wug],drums,The [wug] above the heaps around the pens outside the roots,The [wug] above the heaps around the pens outside the roots drums,The [wug] above the heaps around the pens outside the roots drum,15
758,test,verb,3,sg,target_verb_num_sg_att3_pl,[wug],drums,The [wug] past the cords by the straps above the heaps,The [wug] past the cords by the straps above the heaps drums,The [wug] past the cords by the straps above the heaps drum,15
759,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],charge,The [wugs] outside the table beside the pond past the bridge,The [wugs] outside the table beside the pond past the bridge charge,The [wugs] outside the table beside the pond past the bridge charges,15
760,test,verb,3,sg,target_verb_num_sg_att3_pl,[wug],charges,The [wug] outside the pipes beside the valves past the switches,The [wug] outside the pipes beside the valves past the switches charges,The [wug] outside the pipes beside the valves past the switches charge,15
761,test,verb,3,sg,target_verb_num_sg_att3_pl,[wug],clears,The [wug] around the tables outside the ponds beside the bridges,The [wug] around the tables outside the ponds beside the bridges clears,The [wug] around the tables outside the ponds beside the bridges clear,15
762,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],play,The [wugs] around the pond outside the bridge beside the fence,The [wugs] around the pond outside the bridge beside the fence play,The [wugs] around the pond outside the bridge beside the fence plays,15
763,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],rise,The [wugs] above the jar around the table outside the pond,The [wugs] above the jar around the table outside the pond rise,The [wugs] above the jar around the table outside the pond rises,15
764,test,verb,3,sg,target_verb_num_sg_att3_pl,[wug],clears,The [wug] by the ponds above the bridges around the fences,The [wug] by the ponds above the bridges around the fences clears,The [wug] by the ponds above the bridges around the fences clear,15
765,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],feed,The [wugs] around the boiler outside the pipe beside the valve,The [wugs] around the boiler outside the pipe beside the valve feed,The [wugs] around the boiler outside the pipe beside the valve feeds,15
766,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],circle,The [wugs] past the drum by the rack above the knob,The [wugs] past the drum by the rack above the knob circle,The [wugs] past the drum by the rack above the knob circles,15
767,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],arrive,The [wugs] past the cord by the strap above the heap,The [wugs] past the cord by the strap above the heap arrive,The [wugs] past the cord by the strap above the heap arrives,15
768,test,verb,3,sg,target_verb_num_sg_att3_pl,[wug],spins,The [wug] around the jars outside the tables beside the ponds,The [wug] around the jars outside the tables beside the ponds spins,The [wug] around the jars outside the tables beside the ponds spin,15
769,test,verb,3,sg,target_verb_num_sg_att3_pl,[wug],feeds,The [wug] beside the heaps past the pens by the roots,The [wug] beside the heaps past the pens by the roots feeds,The [wug] beside the heaps past the pens by the roots feed,15
770,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],stretch,The [wugs] past the knob by the hinge above the boiler,The [wugs] past the knob by the hinge above the boiler stretch,The [wugs] past the knob by the hinge above the boiler stretches,15
771,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],stretch,The [wugs] above the boiler around the pipe outside the valve,The [wugs] above the boiler around the pipe outside the valve stretch,The [wugs] above the boiler around the pipe outside the valve stretches,15
772,test,verb,3,pl,target_verb_num_pl_att3_sg,[wugs],lean,The [wugs] beside the drum past the rack by the knob,The [wugs] beside the drum past the rack by the knob lean,The [wugs] beside the drum past the rack by the knob leans,15
773,test,verb,3,sg,target_verb_num_sg_att3_pl,[wug],races,The [wug] around the switches outside the ropes beside the cords,The [wug] around the switches outside the ropes beside the cords races,The [wug] around the switches outside the ropes beside the cords race,15
